inchikey,restriction_list,candidate_list,authorisation_list,pops_list,eu_positive_list,harmonised_list,restriction_process,svhc_identification,authorisation_process,dossier_evaluation,clh_process,substance_evaluation,pbt_assessment,ed_assessment,reach_registrations,pesticides,sommatie_stoffen
ILRKKHJEINIICQ-OOFFSTKBSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ZJBYBXHCMWGGRR-UHFFFAOYSA-M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VSGWBEPAULZQJF-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SEBFKMXJBCUCAI-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DMRMYQUGHOAQFW-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JOMNTHCQHJPVAZ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CFAKWWQIUFSQFU-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ZBPXAZAHJQARGF-XUWXXGDYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NUPSHWCALHZGOV-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VVTVDXPOGQYVFX-UHFFFAOYSA-M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GBBKVBKUYQKEFL-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QOHJWGXVMZSTAZ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VPPJLAIAVCUEMN-LBPRGKRZSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JMPXNLAYOWCGCW-UHFFFAOYSA-M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CKYGSXRXTIKGAJ-ZETCQYMHSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KFKFQGCDFMGUCH-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DDUFYKNOXPZZIW-CRCLSJGQSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GNUJKXOGRSTACR-UHFFFAOYSA-M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IHJYYLJZVBVLEK-INIZCTEOSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RJPUXBBFXMYRFL-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
YEMGDMMNWKZAAS-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MWMJPPMTXZJLIK-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RERLOFMETVDBSM-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KOICZDDAVPYKKX-NCZFFCEISA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RZGUMENMNJEUSQ-KNCHESJLSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VWWMYLNWTOACJX-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IGHVUURTQGBABT-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AXNUJYHFQHQZBE-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VATQPUHLFQHDBD-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DKYPZNSPQXLRRQ-UHFFFAOYSA-M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ALSCPZRLSDLPES-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SPNQRCTZKIBOAX-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
BRZYMGKDOVQJGX-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VYIRVGYSUZPNLF-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QJDSLDWVMCWWCO-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LJROKJGQSPMTKB-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JOZKGELABZLNCA-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTLKEWOVEAZDMR-UHFFFAOYSA-L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CWJQQASJVVAXKL-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BOGPIHXNWPTGNH-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VVGZJWNIRHLKRB-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AKTZESRUXGGXDA-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SBLHOJQRZNGHLQ-ATIFRJIPSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FAGBGCWSFWSOHI-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FHZQOYSKWUJKDZ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UWVOPVUWKIHGRF-ISVAXAHUSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JAUKCFULLJFBFN-VWLOTQADSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WCWYCGBFEIWHLJ-UHFFFAOYSA-K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VJRSWIKVCUMTFK-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JAMNHZBIQDNHMM-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OCULJNQLZLMIFR-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DTNODBHGOLWROS-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FIBBFBXFASKAON-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HAUKUGBTJXWQMF-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UQVYGOMIXXOFMC-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
YUGIGSPFTMLIMA-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HSLLZISLOQPUNP-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VASIZKWUTCETSD-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PXJTYSVQFWJIMQ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ADCUEPOHPCPMCE-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KZYAYVSWIPZDKL-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PDFYOLXVKFUEPM-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ADBPXBUMJVOHEH-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FLVFPAIGVBQGET-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QEOBJJQEXYYWMR-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ILYSHPJWNMPBPE-MRVPVSSYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QYHRIASMJNLWHJ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PLYZFCVUMQOYCR-UHFFFAOYSA-L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WRFGQLDAKOYZHS-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QSKGWLGYGDCAKH-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BPMBNLJJRKCCRT-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QAZZLOOQRREFOS-KHVMOMBFSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RJASFPFZACBKBE-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XBYQXYHZBCYJRD-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UZOFELREXGAFOI-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JSKIRARMQDRGJZ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ADUODNZKKNUWBZ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XCWPXUNHSPOFGV-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JOIVYXLJSDLFGQ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
YUYLGIXKGUIIBR-DEZACRSWSA-L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SHZAYAFGTFOOSF-YDBLARSUSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LTHOSILCKUBBIS-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UREBDLICKHMUKA-CXSFZGCWSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PKUZBJXWIOTQFQ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ABDADCJADOXDLS-UHFFFAOYSA-M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SGAWOGXMMPSZPB-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QAOJBHRZQQDFHA-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
YULFFYZCWUUTNC-YWPNNVDBSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UHCGLDSRFKGERO-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NBQNWMBBSKPBAY-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HELXLJCILKEWJH-NCGAPWICSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MEWQWUXLSQFEEU-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HPNSFSBZBAHARI-RUDMXATFSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WIDWIMDVSZVNOD-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SCLZRKVZRBKZCR-SLINCCQESA-M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PNUBKMPJXBOYGD-CLYBICPXSA-K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
YLCLKCNTDGWDMD-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ZCVCEBXWRPIXKX-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HFYAEUXHCMTPOL-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WPKWKTFXIURJFK-SOFGYWHQSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SRXOJMOGPYFZKC-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CDAISMWEOUEBRE-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GHWOXPOJAZVXAK-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ADZWSOLPGZMUMY-UHFFFAOYSA-M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FRJMDYSVLCJWQC-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GQFGHCRXPLROOF-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VDCOSJPGDDQNJH-JVSYPLCOSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WEDDFMCSUNNZJR-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WEDDFMCSUNNZJR-WDSKDSINSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PNENOUKIPPERMY-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CMIBUZBMZCBCAT-HOTGVXAUSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FPNVMCMDWZNTEU-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ZAYTUZJMFVYJSU-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NWHNXXMYEICZAT-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SCRPVVLMUUQILK-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XSTSGWJEOIPFED-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SXJYSIBLFGQAND-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WUTGKAMXOTUQGV-UHFFFAOYSA-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JEQFERRNWXYBQE-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QRMLAMCEPKEKHS-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RAPXDXJBAYUBHI-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PZZJTXYBHOEFPL-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UZLGHNUASUZUOR-UHFFFAOYSA-L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LSQZJLSUYDQPKJ-NJBDSQKTSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KEQFDTJEEQKVLM-JUODUXDSSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MCEWPPMUTVLMJG-YUPRTTJUSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NDGDAUFULOJWFG-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NSMYBPIHVACKQG-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XOGGUFAVLNCTRS-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QSSJZLPUHJDYKF-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IBVPVTPPYGGAEL-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ZOKTXMBBTXQAIC-YDALLXLXSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KWBVOMGZISVLGA-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DRPFJHGJDRIHLZ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AXUFUWARAAYMCG-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UENBBJXGCWILBM-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
YORCIIVHUBAYBQ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CIVAPWNSKCJJEE-UHFFFAOYSA-M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SUFDFKRJYKNTFH-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FLHFTXCMKFVKRP-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QKVMNUADDUYAEO-XMMPIXPASA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CILUUGLLYLAHMG-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QLYHPNUFNZJXOQ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VTXRHHDUOQEWGK-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ZCDADJXRUCOCJE-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LPDJHUUWTGXTCU-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FXNSVEQMUYPYJS-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JXPGQFKJNKWDKP-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VCKUSRYTPJJLNI-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MCORDGVZLPBVJB-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ZDTNHRWWURISAA-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CVCLSYJXLDQBAB-UHFFFAOYSA-H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ODWUWCGCBFIGKX-UHFFFAOYSA-O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
YALMGFWDBZZMMB-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KWDVJYLIAJHEOW-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ASMGZJJSJBTIQV-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CYVGAJHMMVDTDZ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BKKWPPMEXIXECW-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
YQYKESUTYHZAGG-BZNIZROVSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QPDGJJOCZFBVLM-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DPVYDTACPLLHCF-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BTDGLZSKNFJBER-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XYBYHLQGRGMWCF-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DKKRDMLKVSKFMJ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JMSUNAQVHOHLMX-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NGHVIOIJCVXTGV-ALEPSDHESA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BNRNXUUZRGQAQC-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DSAWUUVGNZAARH-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DUXYWXYOBMKGIN-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GUDMZGLFZNLYEY-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GAQPWOABOQGPKA-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BHNZEZWIUMJCGF-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UPQQXPKAYZYUKO-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HWKHQQCBFMYAJZ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SLYCYWCVSGPDFR-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GPYYEEJOMCKTPR-UHFFFAOYSA-L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HVAAHUDGWQAAOJ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HEWZVZIVELJPQZ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VJDDQSBNUHLBTD-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WILXYULVXUTJDF-SOWVLMPRSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BPQMQIJLKGETOF-HLTSFMKQSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SDZKFWPFFHILFI-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OAPZVJZTHJRGNF-XPGKHFPBSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CFSJAORJCPGPFP-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OLAOYPRJVHUHCF-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QORBVLNEGUIPND-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PPZKPPCVXOWYLX-FUWURINLSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XRFWKHVQMACVTA-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PAYWCKGMOYQZAW-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WEPXLRANFJEOFZ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LJFFRQTXGJMKDQ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LDHBSABBBAUMCZ-UBFVSLLYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DGNLGWJZZZOYPT-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SOSGXQJCXKXQCB-KZKMUFAMSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RMRFXKWZMRYXDJ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HJZLEGIHUQOJBA-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SLHXIHYULCILJK-JXMROGBWSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GWXLDORMOJMVQZ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JBLIDPPHFGWTKU-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MCUYHRNUDDANSO-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LYWVNPSVLAFTFX-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SCSPRONKBXNQJJ-UHFFFAOYSA-M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
YNSSPVZNXLACMW-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LUMLZKVIXLWTCI-IHWYPQMZSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UCSIFMPORANABL-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GOGSURYGCDCESU-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VITSNECNFNNVQB-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JYDIHAYTECQGQK-UZRURVBFSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ARWCZKJISXFBGI-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ZSEGSUBKDDEALH-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KPVIXBKIJXZQJX-CSOZIWFHSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OGAZOYHQFBSRMC-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HAGVXVSNIARVIZ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QEDNBHNWMHJNAB-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UTTCOAGPVHRUFO-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OKHQKAVALRCESS-UHFFFAOYSA-L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BQTPKSBXMONSJI-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BWMISRWJRUSYEX-SZKNIZGXSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ULKSWZAXQDJMJT-UHFFFAOYSA-M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PQMAKJUXOOVROI-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FSVQMZXBPWDMBI-UHFFFAOYSA-M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VAMXMNNIEUEQDV-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MPJCIHOJXMCSIM-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DXWHZJXKTHGHQF-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SNFHRCHGNOBTBQ-UHFFFAOYSA-N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
