substance,substance_name,priority_score,list_score,bio_score,n_lists,top_list_cat,echa_lists,bio_activity_labels
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/4dfc393d2120849abcbd82e3d4dff863,"4-(1,1,3,3-tetramethylbutyl)phenol",16,16,0,6,SVHC / Candidate,candidate_list|dossier_evaluation|harmonised_list|pbt_assessment|svhc_identification|reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/707063febdeb80bc84756322148c307f,Cobalt dinitrate,16,16,0,6,SVHC / Candidate,svhc_identification|dossier_evaluation|harmonised_list|candidate_list|reach_registrations|authorisation_process,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/79026d890cf5c7f683746b1016b77687,Pyrene,16,13,3,4,SVHC / Candidate,pbt_assessment|svhc_identification|reach_registrations|candidate_list,persistent organic pollutant|fluorescent probe
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8826442d356c09ecd5c37832ea1251b5,Triclosan,16,10,6,6,PBT,harmonised_list|reach_registrations|substance_evaluation|dossier_evaluation|pbt_assessment|ed_assessment,EC 1.5.1.3 (dihydrofolate reductase) inhibitor|antibacterial agent|xenobiotic|persistent organic pollutant|drug allergen|fungicide|antimalarial
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/902fba281fc0fa257f3123a2dbc7d304,"4,4′-dichlorodiphenyl sulfone",16,16,0,7,SVHC / Candidate,candidate_list|eu_positive_list|svhc_identification|reach_registrations|substance_evaluation|dossier_evaluation|pbt_assessment,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/94c7b3cccf526d84829d06893142419c,Cobalt sulphate,16,16,0,6,SVHC / Candidate,authorisation_process|reach_registrations|candidate_list|dossier_evaluation|harmonised_list|svhc_identification,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/a0b33e2de317a5b37e35e923ea57268f,2-(dimethylamino)-2-[(4-methylphenyl)methyl]-1-[4-(morpholin-4-yl)phenyl]butan-1-one,16,16,0,6,SVHC / Candidate,authorisation_process|candidate_list|reach_registrations|clh_process|svhc_identification|dossier_evaluation,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/af82e264ed781dcaa2199e1b43abc2b4,Ethylene oxide,16,11,5,7,ED,pesticides|eu_positive_list|harmonised_list|ed_assessment|reach_registrations|clh_process|substance_evaluation,mouse metabolite|allergen|mutagen
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/b93a759552e1db604d11dff4b345de9f,4-t-Pentylphenol,16,16,0,6,SVHC / Candidate,substance_evaluation|ed_assessment|svhc_identification|pesticides|candidate_list|reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/d05b378f146889539aaa35dba7e8bb12,Cobalt di(acetate),16,16,0,6,SVHC / Candidate,candidate_list|reach_registrations|dossier_evaluation|svhc_identification|authorisation_process|harmonised_list,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dbbaac1aa4c1cdf8e7bc4dd88c69f2af,"S-(tricyclo(5.2.1.0'2,6)deca-3-en-8(or 9)-yl O-(isopropyl or isobutyl or 2-ethylhexyl) O-(isopropyl or isobutyl or 2-ethylhexyl) phosphorodithioate",16,16,0,6,SVHC / Candidate,sommatie_stoffen|reach_registrations|pbt_assessment|authorisation_process|candidate_list|svhc_identification,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/f9527e0ed0b54bf434173d5092ae2051,Chloroethene,16,13,3,6,SVHC / Candidate,dossier_evaluation|svhc_identification|restriction_list|harmonised_list|reach_registrations|eu_positive_list,carcinogenic agent
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0662fc988b66761f4ee8d026a1cf6e38,Biphenyl-4-ylamine,15,12,3,3,SVHC / Candidate,harmonised_list|candidate_list|svhc_identification,carcinogenic agent
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0c0a7d3358bc5c97b637386c82f02231,N-(hydroxymethyl)acrylamide,15,15,0,6,SVHC / Candidate,reach_registrations|candidate_list|harmonised_list|eu_positive_list|svhc_identification|clh_process,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/12405be4d5bb612d9586ceb0dda4f630,Methoxyacetic acid,15,12,3,4,SVHC / Candidate,candidate_list|svhc_identification|harmonised_list|reach_registrations,apoptosis inducer|human xenobiotic metabolite|antineoplastic agent|mutagen
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/136089f77afe57123f406546637a63bc,1-vinylimidazole,15,15,0,6,SVHC / Candidate,harmonised_list|svhc_identification|candidate_list|clh_process|eu_positive_list|reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/1962fc0a771d523e321c720d71f5b3ad,2-methylimidazole,15,15,0,6,SVHC / Candidate,clh_process|harmonised_list|candidate_list|eu_positive_list|reach_registrations|svhc_identification,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/2512b253705853acaa75404b7950be94,Diboron trioxide,15,15,0,5,SVHC / Candidate,svhc_identification|candidate_list|reach_registrations|harmonised_list|authorisation_process,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/750d7ccd4ad02e2f37781cb67c1d6cb5,Perfluamine,15,15,0,6,SVHC / Candidate,reach_registrations|candidate_list|substance_evaluation|svhc_identification|pbt_assessment|dossier_evaluation,blood substitute
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7af937e908fbfb49877fe084a545b2d9,"2-Methoxyaniline, o-Anisidine",15,12,3,4,SVHC / Candidate,harmonised_list|candidate_list|reach_registrations|svhc_identification,reagent|genotoxin
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8184690bf38c38f2a19271321759b4aa,o-toluidine,15,12,3,4,SVHC / Candidate,candidate_list|harmonised_list|svhc_identification|reach_registrations,carcinogenic agent
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/851873be93e5c027c7f08cf292aac53f,"1,1'-(ethane-1,2-diyl)bis[pentabromobenzene]",15,15,0,6,SVHC / Candidate,svhc_identification|candidate_list|substance_evaluation|reach_registrations|pbt_assessment|dossier_evaluation,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/86ce6a53bc1bae09b071af1ce8f8dcba,Octamethyltrisiloxane,15,15,0,6,SVHC / Candidate,reach_registrations|candidate_list|svhc_identification|pbt_assessment|substance_evaluation|dossier_evaluation,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/990df8e63d3df482d2e9bcc891046165,"1,1,1,3,5,5,5-heptamethyl-3-[(trimethylsilyl)oxy]trisiloxane",15,15,0,6,SVHC / Candidate,substance_evaluation|svhc_identification|candidate_list|dossier_evaluation|pbt_assessment|reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/9f8544b265a261d3c7549b3ab0e54a9b,Benzo[def]chrysene,15,12,3,3,SVHC / Candidate,svhc_identification|harmonised_list|candidate_list,mouse metabolite|carcinogenic agent
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/b40ab2f9bfec6b313137d84cd4d62a0b,Ammonium pentadecafluorooctanoate,15,15,0,5,SVHC / Candidate,harmonised_list|clh_process|eu_positive_list|svhc_identification|candidate_list,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/b77c5df8ca21ec0a2abceab79f49bde6,"O,O,O-triphenyl phosphorothioate",15,15,0,6,SVHC / Candidate,substance_evaluation|candidate_list|dossier_evaluation|svhc_identification|reach_registrations|pbt_assessment,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/bc26fdc8940731beab22e36d9c0dc719,"1,3-dihydroxybenzene (resorcinol)",15,15,0,8,SVHC / Candidate,harmonised_list|eu_positive_list|dossier_evaluation|clh_process|substance_evaluation|ed_assessment|svhc_identification|reach_registrations,erythropoietin inhibitor|sensitiser
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/ef8acf74264aeeb8405b4e2457d2a531,Decamethyltetrasiloxane,15,15,0,6,SVHC / Candidate,reach_registrations|svhc_identification|substance_evaluation|dossier_evaluation|candidate_list|pbt_assessment,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/f1021e2b628e54c59f68615db583c128,Furan,15,12,3,4,SVHC / Candidate,candidate_list|harmonised_list|svhc_identification|reach_registrations,carcinogenic agent|Maillard reaction product|hepatotoxic agent
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/f1cf1ec98ae5bb1bcc4bc9c763c0b516,Tris(2-methoxyethoxy)vinylsilane,15,15,0,6,SVHC / Candidate,harmonised_list|candidate_list|clh_process|reach_registrations|dossier_evaluation|svhc_identification,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/f3dbf892d8a8a741c660b34de97f8296,Sodium dichromate,15,15,0,5,SVHC / Candidate,candidate_list|harmonised_list|svhc_identification|authorisation_process|reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/00b9d1b6de8145c9a9dd414002a1e5f8,"C.I. Basic Violet 3 with ≥ 0,1  % of Michler's ketone (EC no. 202-027-5)",14,14,0,5,SVHC / Candidate,harmonised_list|pesticides|reach_registrations|candidate_list|svhc_identification,antifungal agent|antiseptic drug|histological dye|anthelminthic drug|antibacterial agent
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/26b93efabac54a8bbbf44bd9f75531c3,Trilead dioxide phosphonate,14,14,0,5,SVHC / Candidate,reach_registrations|candidate_list|svhc_identification|dossier_evaluation|authorisation_process,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/3d94b98cfcec7be8e38e69cb02c06814,Lead sulfite,14,14,0,6,SVHC / Candidate,sommatie_stoffen|authorisation_process|dossier_evaluation|candidate_list|svhc_identification|reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/511b49ac418d4c0328f1702931a600fa,2-mercaptoimidazoline,14,14,0,6,SVHC / Candidate,eu_positive_list|reach_registrations|harmonised_list|svhc_identification|candidate_list|dossier_evaluation,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/5164f9e551c30113ae7562597680f351,"1,4-Dichlorobenzene",14,13,1,7,Restriction,dossier_evaluation|eu_positive_list|restriction_list|harmonised_list|reach_registrations|restriction_process|pesticides,insecticide
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/622479ae3d475e1e7a739407297e8b60,Bis(2-(2-methoxyethoxy)ethyl) ether,14,14,0,5,SVHC / Candidate,reach_registrations|svhc_identification|harmonised_list|clh_process|candidate_list,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6793670aeb5f15a66dfcb687ae155c95,Hexachlorobenzene,14,8,6,3,POP,pesticides|harmonised_list|pops_list,antifungal agrochemical|carcinogenic agent|persistent organic pollutant
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/71bc98993a6c796ea08688de4f354273,Cadmium hydroxide,14,14,0,5,SVHC / Candidate,clh_process|reach_registrations|candidate_list|svhc_identification|harmonised_list,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/95d823ca3f28f6b1241d03c374499685,Acetaldehyde,14,5,9,4,Harmonised / CLP,clh_process|eu_positive_list|harmonised_list|reach_registrations,mutagen|electron acceptor|carcinogenic agent|teratogenic agent|Escherichia coli metabolite|oxidising agent|mouse metabolite|human metabolite|Saccharomyces cerevisiae metabolite|EC 3.5.1.4 (amidase) inhibitor
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/a952826831cc1bcccf377d6454195b61,"Dibutylbis(pentane-2,4-dionato-O,O')tin",14,14,0,5,SVHC / Candidate,reach_registrations|harmonised_list|candidate_list|svhc_identification|clh_process,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/bf886dc9ec5b15f124615f508471d3cf,Methanol,14,14,0,8,Restriction,substance_evaluation|harmonised_list|restriction_list|eu_positive_list|clh_process|restriction_process|dossier_evaluation|reach_registrations,human metabolite|Escherichia coli metabolite|amphiprotic solvent|Mycoplasma genitalium metabolite|fuel|mouse metabolite
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de7fc66fd060beb7422509fa81758076,[Phthalato(2-)]dioxotrilead,14,14,0,5,SVHC / Candidate,svhc_identification|reach_registrations|authorisation_process|candidate_list|dossier_evaluation,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/effffe6ce6b749f54ed8bd5dfa832035,Cadmium carbonate,14,14,0,5,SVHC / Candidate,clh_process|svhc_identification|reach_registrations|candidate_list|harmonised_list,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/05387bac3be71810443354f8441ceb95,Lead hydrogen arsenate,13,12,1,3,SVHC / Candidate,candidate_list|harmonised_list|svhc_identification,plant growth regulator|rodenticide|insecticide
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0ad9e57158f753dc8fe5c946e3c56de5,Butyl 4-hydroxybenzoate,13,13,0,4,SVHC / Candidate,ed_assessment|candidate_list|reach_registrations|svhc_identification,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0ee657483cd55659eef943ab8691f0b1,Pentalead tetraoxide sulphate,13,13,0,4,SVHC / Candidate,reach_registrations|candidate_list|svhc_identification|authorisation_process,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0f72c583eb2c12d3bbb19d36fc3b25e9,Lead monoxide,13,13,0,4,SVHC / Candidate,authorisation_process|reach_registrations|candidate_list|svhc_identification,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/281a1c2520ad0400b381f71ce353fcc5,Tetralead trioxide sulphate,13,13,0,4,SVHC / Candidate,authorisation_process|reach_registrations|svhc_identification|candidate_list,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/3c5ddeddee486446b506075f05ed4993,Trilead bis(carbonate) dihydroxide,13,13,0,4,SVHC / Candidate,candidate_list|svhc_identification|authorisation_process|reach_registrations,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/42a9e9e4eaabfbaf08dcf57bf755843b,"1, 2-dimethoxyethane; ethylene glycol dimethyl ether (EGDME)",13,13,0,5,SVHC / Candidate,dossier_evaluation|candidate_list|svhc_identification|reach_registrations|harmonised_list,non-polar solvent
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/43bba71ad4b9607c10f1e2e61ad82598,Orange lead,13,13,0,4,SVHC / Candidate,candidate_list|reach_registrations|authorisation_process|svhc_identification,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/51f9713afade818b89416d447ea01e19,"4,4'-(1-methylpropylidene)bisphenol",13,13,0,3,SVHC / Candidate,svhc_identification|candidate_list|ed_assessment,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/52cff498da3ca8061748bd89b5b8c3b1,N-methylacetamide,13,13,0,5,SVHC / Candidate,candidate_list|dossier_evaluation|harmonised_list|reach_registrations|svhc_identification,metabolite
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/530f9584a1775906c22cc86213e8de2a,Hydrogen peroxide,13,7,6,5,Harmonised / CLP,clh_process|eu_positive_list|pesticides|harmonised_list|reach_registrations,Saccharomyces cerevisiae metabolite|oxidising agent|bleaching agent|mouse metabolite|explosive|human xenobiotic metabolite|neurotoxin|genotoxin|disinfectant|emetic|GABA antagonist|Escherichia coli metabolite|biomarker|antimicrobial agent|cofactor|apoptosis inducer
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/709e14703824d55f761c476f49b1b1e2,"Silicic acid, lead salt",13,13,0,4,SVHC / Candidate,candidate_list|svhc_identification|reach_registrations|authorisation_process,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7b7f1801a8a2f45bd9fe2862b306fcac,Fluoranthene,13,13,0,3,SVHC / Candidate,candidate_list|svhc_identification|pbt_assessment,
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7ca7c0d479645524e5d71a8612ffb743,Ethanol,13,8,5,6,Harmonised / CLP,pesticides|clh_process|reach_registrations|harmonised_list|dossier_evaluation|eu_positive_list,NMDA receptor antagonist|neurotoxin|disinfectant|mouse metabolite|protein kinase C agonist|antiseptic drug|Saccharomyces cerevisiae metabolite|central nervous system depressant|Escherichia coli metabolite|human metabolite|polar solvent|teratogenic agent
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8cb76d410c1fb418a9be725e755e34f4,Lead di(acetate),13,12,1,4,SVHC / Candidate,svhc_identification|reach_registrations|harmonised_list|candidate_list,sweetening agent|astringent|insecticide
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/b1797cdd480d8b7e7921aeb396abea94,4-methyl-m-phenylenediamine,13,13,0,5,SVHC / Candidate,svhc_identification|reach_registrations|eu_positive_list|harmonised_list|candidate_list,metabolite
