substance,substance_name,priority_score,list_score,bio_score,n_lists,top_list_cat,has_bio,quadrant
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/bc26fdc8940731beab22e36d9c0dc719,"1,3-dihydroxybenzene (resorcinol)",15,15,0,8,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/ef8acf74264aeeb8405b4e2457d2a531,Decamethyltetrasiloxane,15,15,0,6,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/f1021e2b628e54c59f68615db583c128,Furan,15,12,3,4,SVHC / Candidate,TRUE,Q1: broad regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/f1cf1ec98ae5bb1bcc4bc9c763c0b516,Tris(2-methoxyethoxy)vinylsilane,15,15,0,6,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/f3dbf892d8a8a741c660b34de97f8296,Sodium dichromate,15,15,0,5,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/00b9d1b6de8145c9a9dd414002a1e5f8,"C.I. Basic Violet 3 with ≥ 0,1  % of Michler's ketone (EC no. 202-027-5)",14,14,0,5,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/26b93efabac54a8bbbf44bd9f75531c3,Trilead dioxide phosphonate,14,14,0,5,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/3d94b98cfcec7be8e38e69cb02c06814,Lead sulfite,14,14,0,6,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/511b49ac418d4c0328f1702931a600fa,2-mercaptoimidazoline,14,14,0,6,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/5164f9e551c30113ae7562597680f351,"1,4-Dichlorobenzene",14,13,1,7,Restriction,TRUE,Q1: broad regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/622479ae3d475e1e7a739407297e8b60,Bis(2-(2-methoxyethoxy)ethyl) ether,14,14,0,5,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6793670aeb5f15a66dfcb687ae155c95,Hexachlorobenzene,14,8,6,3,POP,TRUE,Q1: broad regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/71bc98993a6c796ea08688de4f354273,Cadmium hydroxide,14,14,0,5,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/95d823ca3f28f6b1241d03c374499685,Acetaldehyde,14,5,9,4,Harmonised / CLP,TRUE,Q1: broad regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/a952826831cc1bcccf377d6454195b61,"Dibutylbis(pentane-2,4-dionato-O,O')tin",14,14,0,5,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/bf886dc9ec5b15f124615f508471d3cf,Methanol,14,14,0,8,Restriction,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/de7fc66fd060beb7422509fa81758076,[Phthalato(2-)]dioxotrilead,14,14,0,5,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/effffe6ce6b749f54ed8bd5dfa832035,Cadmium carbonate,14,14,0,5,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/05387bac3be71810443354f8441ceb95,Lead hydrogen arsenate,13,12,1,3,SVHC / Candidate,TRUE,Q1: broad regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0ad9e57158f753dc8fe5c946e3c56de5,Butyl 4-hydroxybenzoate,13,13,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0ee657483cd55659eef943ab8691f0b1,Pentalead tetraoxide sulphate,13,13,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0f72c583eb2c12d3bbb19d36fc3b25e9,Lead monoxide,13,13,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/281a1c2520ad0400b381f71ce353fcc5,Tetralead trioxide sulphate,13,13,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/3c5ddeddee486446b506075f05ed4993,Trilead bis(carbonate) dihydroxide,13,13,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/42a9e9e4eaabfbaf08dcf57bf755843b,"1, 2-dimethoxyethane; ethylene glycol dimethyl ether (EGDME)",13,13,0,5,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/43bba71ad4b9607c10f1e2e61ad82598,Orange lead,13,13,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/51f9713afade818b89416d447ea01e19,"4,4'-(1-methylpropylidene)bisphenol",13,13,0,3,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/52cff498da3ca8061748bd89b5b8c3b1,N-methylacetamide,13,13,0,5,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/530f9584a1775906c22cc86213e8de2a,Hydrogen peroxide,13,7,6,5,Harmonised / CLP,TRUE,Q1: broad regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/709e14703824d55f761c476f49b1b1e2,"Silicic acid, lead salt",13,13,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7b7f1801a8a2f45bd9fe2862b306fcac,Fluoranthene,13,13,0,3,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7ca7c0d479645524e5d71a8612ffb743,Ethanol,13,8,5,6,Harmonised / CLP,TRUE,Q1: broad regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/8cb76d410c1fb418a9be725e755e34f4,Lead di(acetate),13,12,1,4,SVHC / Candidate,TRUE,Q1: broad regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/b1797cdd480d8b7e7921aeb396abea94,4-methyl-m-phenylenediamine,13,13,0,5,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/b2a18d7be5a218160dd204dce42cf12f,"1,7,7-trimethyl-3-(phenylmethylene)bicyclo[2.2.1]heptan-2-one",13,13,0,3,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/c63cf892bb800215ddd7cb06e6085721,Lead oxide sulfate,13,13,0,5,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/cb9b49043524515966fb3e683cc583ea,"1,1'-[ethane-1,2-diylbisoxy]bis[2,4,6-tribromobenzene]",13,13,0,3,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/d08b6d803be88f1d5e19acff60013208,"1,2,3-trichloropropane",13,13,0,5,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/d8977f8369ee5ccddb749969ee3c94e4,Dioxobis(stearato)trilead,13,13,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dc6db7e49590da4af67f01adfe350739,Dinoseb,13,13,0,5,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/ed361dc70486032b5bb5180ffc800937,Hydrazine,13,13,0,5,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/f90cb3efb258c658b7f87a28b88fd1a4,Isobutyl 4-hydroxybenzoate,13,13,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/fe18bae7297652c1e84f13b1bee73c73,Endrin,13,8,5,3,POP,TRUE,Q1: broad regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/01aa755d30ceb3fbfe914207c31a216d,Cadmium oxide,12,12,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/03034af4d453dff984f0f755e195fdb3,Cadmium chloride,12,12,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/14e4f9518547c97efcd60129ea53bd9d,Bis(tributyltin) oxide,12,12,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/16371abe09a5dd34db0d17ff6f1b6065,"4,4'-bis(dimethylamino)benzophenone",12,12,0,3,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/1737cdd0e6cb0e1b308f0f8652425f81,Lead diazide,12,12,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/225ea5c5c2b58cc78dbeeb7c933d4d88,Sodium dichromate,12,12,0,3,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/266b35a3945a9600a8b3056b25593459,6-methoxy-m-toluidine,12,12,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/28e6f8f4650d8138674c340255e3d740,"N,N,N',N'-tetramethyl-4,4'-methylendianiline",12,12,0,3,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/3170ce476843b384785cc76fa0f0ff4e,Chlordecone,12,8,4,3,POP,TRUE,Q1: broad regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/31d902d5e59ea66fd4c71903bb8c2107,Cadmium sulphate,12,12,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/38d31301d7ed2beb286a68f25a7c55e0,"Lead 2,4,6-trinitro-m-phenylene dioxide",12,12,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/3d8f113922d7ada29d2b2240d4a450eb,"1,3,5-tris-[(2S and 2R)-2,3-epoxypropyl]-1,3,5-triazine-2,4,6-(1H,3H,5H)-trione",12,12,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/4095e1ba1b428739efbcfd44b518f1cc,2-(2-methoxyethoxy)ethanol,12,9,3,5,Restriction,TRUE,Q1: broad regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/4494c14332e4bd4818a7af7d4fadb6d6,"1,2-bis(2-methoxyethoxy)ethane",12,12,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/4637942ae3f793be16aed5d111709cdc,Phenolphthalein,12,12,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/4847177f3c2edafb55c347ebfbaef963,Dibutyltin dichloride,12,12,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/4c338cc47a83eeb7f1854945d3878ccc,4-aminoazobenzene,12,12,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/505132713ffba4c4cd30534c934b60fd,Dimethyl sulphate,12,12,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/555f783e556bb46b74f97757154b2bb0,"Disodium 4-amino-3-[[4'-[(2,4-diaminophenyl)azo][1,1'-biphenyl]-4-yl]azo] -5-hydroxy-6-(phenylazo)naphthalene-2,7-disulphonate (C.I. Direct Black 38)",12,12,0,3,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/5ae4c164edb497f67bb12d2d6dac631e,4-o-tolylazo-o-toluidine,12,12,0,3,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/607e50bb69217664faa7d5643d4b693c,Cadmium,12,12,0,5,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/61d8b33c611af8dfcbbd54c7a0aa190d,Sodium fluoride,12,9,3,6,ED,TRUE,Q1: broad regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/621cf6edf9859f4148a7f4090f114674,2-ethoxyethyl acetate,12,12,0,3,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/67a9e0d57e6088feed3af3d5372676da,Lead(II) bis(methanesulfonate),12,12,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6db36e5093f98ade0aebd9445ede8ee2,Methoxychlor,12,12,0,4,POP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6fbee8a1df4181d15b2763e9364f0ec3,Benzo[k]fluoranthene,12,12,0,3,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/75c997ae3d8d9b00cdee128b6fd41ce9,Cadmium sulphide,12,12,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7f7e8628b60fa5f3e9675342c4de02f0,Cadmium fluoride,12,12,0,3,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7f9ddab97f9755063c41c924fbce28b3,Imidacloprid,12,9,3,5,ED,TRUE,Q1: broad regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/817c23b343275ef5b5c8b5501b347d59,"1,2-diethoxyethane",12,12,0,3,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/85ce9c1df89a88ac53962a847f4267a9,Formamide,12,12,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/a15433d440254b9843e26829e7cc1d6f,"Disodium 3,3'-[[1,1'-biphenyl]-4,4'-diylbis(azo)]bis(4-aminonaphthalene-1-sulphonate)",12,12,0,3,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/a8a3111af7ea0c0396938e41aa87cd10,"1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethylindeno[5,6-c]pyran",12,12,0,7,PBT,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/b1ce1aa3dfcb6f7a5b33a29920eb68c2,Benz[a]anthracene,12,12,0,3,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/b4431aeabaca74e48cc62469509b1ac5,2-(4-tert-butylbenzyl)propionaldehyde,12,12,0,7,PBT,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/c0cab1beba1a953b9fb444d55a51a629,Chlorpyrifos,12,10,2,5,POP,TRUE,Q1: broad regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/d62ccf5c5797fe832c7ed1e6ff0f2703,"3-ethyl-2-methyl-2-(3-methylbutyl)-1,3-oxazolidine",12,12,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dbcbdf6ed458c72f0712d0b13e997b3c,"1,3-propanesultone",12,12,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/ddc24c3c28353b628f64aa4bf26993b5,Geraniol,12,10,2,6,ED,TRUE,Q1: broad regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/dff61c0debd5bdb56a2d9b9d397537ca,3-phenoxybenzyl-2-(4-ethoxyphenyl)-2-methylpropyl ether,12,12,0,6,PBT,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e1d13901bc9dabab41165f2901abacc6,"4,4'-methylenedi-o-toluidine",12,12,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e1f58bfae004ebd42ea38c93d2e24086,1-ethylpyrrolidin-2-one,12,12,0,6,Restriction,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/e481e5cca6468307c3e4ef7fc770f734,2-methoxyethyl acetate,12,12,0,3,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/edf59e2b6a02d8c934694ddcd4e535d3,Chrysene,12,12,0,3,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/f9e0abc83cd5b143bada7eaa3792417d,Triethyl arsenate,12,12,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/ff46f9c36f9e32d567d8f0a7ad45be81,"2,2-bis(4'-hydroxyphenyl)-4-methylpentane",12,12,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/06eb16abb22aaa276002d7b29c9625c1,Nicotine,11,6,5,4,Harmonised / CLP,TRUE,Q1: broad regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/0f7fb9695783b6a13af499692aeecc6f,"1,2,4-trichlorobenzene",11,11,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/267b4091a1a008741aef156e957fe5f6,Dicofol,11,11,0,4,POP,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/368418beca15d82419919ace71696049,"Dodecachloropentacyclo[5.2.1.02,6.03,9.05,8]decane",11,8,3,3,POP,TRUE,Q1: broad regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/5b5c79cc6869035868692faa23396888,Heptachlor,11,8,3,3,POP,TRUE,Q1: broad regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/620b78ad2631d6d1072cd1a16a0a3ff7,Diethyl phthalate,11,6,5,5,ED,TRUE,Q1: broad regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6a0e335f8e3452702473fb4e2195bd7a,"1,3-butadiene; buta-1,3-diene",11,5,6,5,Harmonised / CLP,TRUE,Q1: broad regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/6d1b8a337947e890de9ab10134690886,Aldrin,11,8,3,3,POP,TRUE,Q1: broad regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/7daaa06bceda0eb4b0c64dc30586f0f9,Chloroform,11,8,3,4,Restriction,TRUE,Q1: broad regulation & ChEBI hazard evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/af10796af485df57e9eba747280bf441,"[4-[[4-anilino-1-naphthyl][4-(dimethylamino)phenyl]methylene]cyclohexa-2,5-dien-1-ylidene] dimethylammonium chloride (C.I. Basic Blue 26)",11,11,0,4,SVHC / Candidate,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/b25d813ba7e7075756398e43ebd4782e,Dioctyltin oxide,11,11,0,7,PBT,FALSE,Q3: broad regulation & no ChEBI evidence
https://data.omgeving.vlaanderen.be/id/concept/chemical_substance/c01460462072ef8b23f5adcf8f2b3c5d,Formic acid,11,11,0,7,ED,FALSE,Q3: broad regulation & no ChEBI evidence
